Genome,ID,Start,Stop,Size (nt),Strand,Function
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXG7,1063197,1063830,632,+,DEAD; Helicase_C; HRDC; RQC; RecQ_Zn_bind; InterPro=IPR036388; IPR044876; IPR027417; IPR011545; IPR001650; IPR002121; IPR018982; IPR032284; IPR014001; IPR010997; IPR004589; IPR006293
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXG8,1064010,1064372,361,-,Polysacc_deac_1; InterPro=IPR002509; IPR051398; IPR011330
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXG9,1064412,1064850,436,+,Acetyltransf_6; InterPro=IPR038740; IPR016181
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH0,1064854,1065313,458,+,Polysacc_synt; Polysacc_synt_C; InterPro=IPR002797; IPR029303; IPR050833
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH1,1065317,1065748,429,+,Acetyltransf_6; InterPro=IPR038740; IPR016181
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH2,1065742,1066046,302,+,Cupin_8; InterPro=IPR041667; IPR003347
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH3,1066049,1066787,737,-,Wzz; AAA_31; GNVR; InterPro=IPR027417; IPR003856; IPR025669; IPR032807; IPR050445; IPR005702
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH4,1066877,1067063,185,+,Poly_export; SLBB; InterPro=IPR003715; IPR019554; IPR049712
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH5,1067063,1067470,405,+,Glyco_trans_4_4; Glyco_trans_1_4; InterPro=IPR028098
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH6,1067471,1067912,440,+,Wzy_C; InterPro=IPR007016; IPR051533
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH7,1068017,1068237,219,+,PCMT; InterPro=IPR029063; IPR000682
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH8,1068287,1068751,463,+,OEP; InterPro=IPR003423; IPR051906; IPR010130
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXH9,1068809,1069029,218,+,DUF2497; InterPro=IPR019632
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI0,1069065,1069974,908,+,tRNA-synt_1; Anticodon_1; Val_tRNA-synt_C; InterPro=IPR037118; IPR014729; IPR009008; IPR002303; IPR002300; IPR013155; IPR019499; IPR010978; IPR009080; IPR033705
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI1,1070032,1070111,78,-,none
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI2,1070161,1070282,119,-,DUF2852; InterPro=IPR021273
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI3,1070338,1070700,360,-,ADH_zinc_N; ADH_N; InterPro=IPR013149; IPR013154; IPR020843; IPR011032; IPR036291
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI4,1070773,1071350,575,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI5,1071409,1071688,277,+,Sel1; InterPro=IPR011990; IPR050767
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI6,1071714,1071842,126,-,EthD; InterPro=IPR009799; IPR011008
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI7,1071898,1072414,514,+,MlrC_C; DUF1485; InterPro=IPR010799; IPR015995; IPR009197
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI8,1072415,1072563,147,-,ABM; InterPro=IPR007138; IPR050744; IPR011008
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI9,1072598,1072898,299,+,AraC_N; HTH_18; InterPro=IPR009594; IPR018060; IPR009057
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ0,1072902,1073166,263,-,Transpeptidase; InterPro=IPR012338; IPR001460; IPR050515
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ1,1073198,1073335,135,-,GFA; InterPro=IPR006913; IPR011057
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ2,1073432,1073693,260,-,Exo_endo_phos; InterPro=IPR036691; IPR005135; IPR004808; IPR037493
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ3,1073692,1073888,194,-,PAS_5; InterPro=IPR009922
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ4,1073925,1074041,115,-,Fe; S_biosyn; InterPro=IPR035903; IPR000361; IPR016092
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ5,1074089,1074486,395,+,HD; HD_assoc; InterPro=IPR023023; IPR006674; IPR026875; IPR050135; IPR003607; IPR006261
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ6,1074515,1075098,582,+,tRNA-synt_1d; Arg_tRNA_synt_N; DALR_1; InterPro=IPR036695; IPR014729; IPR001278; IPR035684; IPR005148; IPR008909; IPR009080
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ7,1075098,1075375,275,+,SPOR; InterPro=IPR036680; IPR007730
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ8,1075374,1075712,336,+,Glyco_hydro_3; InterPro=IPR036962; IPR001764; IPR050226; IPR017853
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXJ9,1075707,1076060,351,+,SMC_ScpA; InterPro=IPR003768
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXK0,1076059,1076320,259,+,SMC_ScpB; InterPro=IPR036388; IPR005234; IPR036390
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXK1,1076388,1076465,75,+,TatA_B_E; InterPro=IPR006312; IPR003369
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXK2,1076485,1076645,158,+,none; InterPro=IPR018448
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXK3,1076644,1076917,271,+,TatC; InterPro=IPR002033
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXK4,1076962,1077397,434,+,tRNA-synt_2b; Seryl_tRNA_N; InterPro=IPR042103; IPR045864; IPR002317; IPR002314; IPR015866; IPR006195; IPR010978; IPR033729
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THL6,402813,403086,271,-,Inositol_P; InterPro=IPR000760; IPR022337; IPR033942
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THL7,403101,403189,86,-,none
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THL8,403235,403816,580,+,AMP-binding; AMP-binding_C; InterPro=IPR045851; IPR042099; IPR000873; IPR025110; IPR050237
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THL9,403827,404360,531,-,MurJ; InterPro=IPR004268; IPR051050
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM0,404402,404823,419,+,Wzy_C; InterPro=IPR007016; IPR051533
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM1,404836,405013,175,-,CMD; InterPro=IPR029032; IPR004674; IPR003779; IPR004675
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM2,405071,405253,180,-,AhpC; TSA; InterPro=IPR000866; IPR024706; IPR013766; IPR050217; IPR036249
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM3,405297,405599,301,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM4,405598,405994,394,-,AI; 2E_transport; InterPro=IPR002549
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM5,405994,406079,84,+,none
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM6,406238,406629,389,+,Aminotran_1_2; InterPro=IPR015421; IPR015422; IPR004839; IPR050881; IPR015424
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM7,406675,406981,304,+,Str_synth; SSL_N; InterPro=IPR011042; IPR018119
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM8,407006,407360,352,-,Iso_dh; InterPro=IPR004429; IPR024084
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THM9,407359,407552,191,-,Aconitase_C; InterPro=IPR015928; IPR000573; IPR050075; IPR004431; IPR033940
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN0,407551,408018,466,-,Aconitase; InterPro=IPR015931; IPR004430; IPR001030; IPR050067; IPR036008; IPR033941
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN1,408017,408412,393,-,HMGL-like; HCS_D2; InterPro=IPR013785; IPR000891; IPR054691; IPR050073
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN2,408453,408882,427,-,PALP; InterPro=IPR036052; IPR001926; IPR002912; IPR050147; IPR045865; IPR005789; IPR044561
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN3,408877,408981,103,-,ACT_5; InterPro=IPR045865
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN4,408982,409549,566,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN5,409556,409896,339,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN6,409899,410452,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN7,410606,410759,151,+,none; InterPro=IPR001789; IPR011006
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN8,410795,410999,203,+,DNA_pol_A_exo1; InterPro=IPR036397; IPR002562; IPR051086; IPR012337
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN9,411032,411272,238,+,LptC; InterPro=IPR010664; IPR026265
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP0,411286,411446,158,+,LptD_N; InterPro=IPR005653; IPR052037
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP1,411446,411708,260,+,ABC_tran; BCA_ABC_TP_C; InterPro=IPR027417; IPR003439; IPR032823; IPR051120; IPR003593; IPR030921
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP2,411727,412209,480,+,Sigma54_AID; Sigma54_DBD; Sigma54_CBD; InterPro=IPR038709; IPR000394; IPR007634; IPR007046
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP3,412245,412443,196,+,Ribosomal_S30AE; Ribosom_S30AE_C; InterPro=IPR036567; IPR038416; IPR034694; IPR003489; IPR032528; IPR050574
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP4,412487,412642,154,+,PTS_EIIA_2; InterPro=IPR016152; IPR002178; IPR051541
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP5,412679,412761,80,-,DUF1150; InterPro=IPR009531
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP6,412832,413096,263,-,BacA; InterPro=IPR003824
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP7,413160,413351,189,+,Poly_export; SLBB; InterPro=IPR003715; IPR019554; IPR049712
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP8,413401,413862,459,+,BBP2_2; InterPro=IPR018759
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THP9,413893,414629,734,+,Wzz; AAA_31; GNVR; InterPro=IPR027417; IPR003856; IPR025669; IPR032807; IPR050445; IPR003593
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ0,414637,414779,141,+,Peptidase_M23; InterPro=IPR011055; IPR016047; IPR050570
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ1,414798,415106,306,+,Abhydrolase_3; InterPro=IPR029058; IPR013094; IPR050300
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ2,415125,415443,316,+,tRNA; synt_1b; InterPro=IPR014729; IPR024109; IPR002305; IPR002306; IPR050203
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ3,415464,415932,466,+,HisKA; HATPase_c; PAS_4; InterPro=IPR036890; IPR003661; IPR003594; IPR013656; IPR004358; IPR005467; IPR050351; IPR036097; IPR035965; IPR000014
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ4,415957,416205,246,+,PhoU; InterPro=IPR038078; IPR026022; IPR028366
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ5,416210,416440,229,+,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006; IPR011879
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THQ6,416478,416965,486,-,TrkH; InterPro=IPR003445; IPR004772
Pasteurella multocida (strain Pm70),Q9CKK7,605522,605763,240,-,PseudoU_synth_2; InterPro=IPR042092; IPR020094; IPR006145; IPR050343; IPR020103; IPR000748
Pasteurella multocida (strain Pm70),Q9CKK6,605826,606242,414,+,Iso_dh; InterPro=IPR024084; IPR004439
Pasteurella multocida (strain Pm70),Q9CKK5,606294,606387,91,+,DivIC; InterPro=IPR023081; IPR007060
Pasteurella multocida (strain Pm70),P57953,606387,606626,237,+,IspD; InterPro=IPR029044; IPR001228; IPR034683; IPR050088
Pasteurella multocida (strain Pm70),P57954,606629,606787,157,+,YgbB; InterPro=IPR036571; IPR003526
Pasteurella multocida (strain Pm70),Q9CKK4,606787,607123,334,+,TruD; InterPro=IPR043165; IPR042214; IPR001656; IPR011760; IPR050170; IPR020103
Pasteurella multocida (strain Pm70),Q9CKK3,607133,607306,171,+,Sel1; InterPro=IPR011990; IPR050767
Pasteurella multocida (strain Pm70),P57955,607330,607576,245,+,SurE; InterPro=IPR036523; IPR030048; IPR002828
Pasteurella multocida (strain Pm70),Q9CKK2,607590,607781,190,+,VTT_dom; InterPro=IPR032816; IPR051311
Pasteurella multocida (strain Pm70),Q9CKK1,607852,608320,466,+,LysM; Peptidase_M23; InterPro=IPR011055; IPR036779; IPR018392; IPR016047; IPR050570
Pasteurella multocida (strain Pm70),Q9CKK0,608342,608487,143,-,Tyr_Deacylase; InterPro=IPR023509; IPR003732
Pasteurella multocida (strain Pm70),Q9CKJ9,608486,608803,315,-,Virul_fac_BrkB; InterPro=IPR023679; IPR017039
Pasteurella multocida (strain Pm70),Q9CKJ8,608802,608959,156,-,SEC-C; YchJ_M-like; InterPro=IPR023006; IPR048469; IPR032710
Pasteurella multocida (strain Pm70),Q9CKJ7,608991,609217,225,-,LysE; InterPro=IPR001123
Pasteurella multocida (strain Pm70),Q9CKJ6,609221,609460,237,+,Ribul_P_3_epim; InterPro=IPR013785; IPR026019; IPR000056; IPR011060
Pasteurella multocida (strain Pm70),Q9CKJ5,609469,609694,223,+,HAD_2; InterPro=IPR023198; IPR023214; IPR037512; IPR041492; IPR006439; IPR050155; IPR036412
Pasteurella multocida (strain Pm70),P57956,609697,610031,332,+,tRNA; synt_1b; InterPro=IPR014729; IPR024109; IPR002305; IPR002306; IPR050203
Pasteurella multocida (strain Pm70),Q9CKJ4,610084,610933,847,+,TonB_dep_Rec_b-barrel; Plug; InterPro=IPR037066; IPR036942; IPR000531; IPR012910; IPR039426
Pasteurella multocida (strain Pm70),Q9CKJ3,611003,611214,210,+,none
Pasteurella multocida (strain Pm70),Q9CKJ2,611237,611751,512,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pasteurella multocida (strain Pm70),P57957,611787,612399,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pasteurella multocida (strain Pm70),Q9CKJ1,612486,612716,229,-,Asp_Glu_race; InterPro=IPR001920; IPR015942; IPR004380
Pasteurella multocida (strain Pm70),Q9CKJ0,612723,612799,75,-,ACT_5; InterPro=IPR045865
Pasteurella multocida (strain Pm70),Q9CKI9,612812,613362,548,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pasteurella multocida (strain Pm70),Q9CKI8,613482,613754,271,+,Hydrolase_3; InterPro=IPR023214; IPR036412; IPR000150; IPR006379
Pasteurella multocida (strain Pm70),Q9CKI7,613760,613894,133,+,CRCB; InterPro=IPR003691
Pasteurella multocida (strain Pm70),Q9CKI6,613887,614205,316,-,Abhydrolase_1; InterPro=IPR029058; IPR000073; IPR051044
Pasteurella multocida (strain Pm70),Q9CKI5,614252,614622,368,-,Semialdhyde_dh; Semialdhyde_dhC; InterPro=IPR012080; IPR000534; IPR012280; IPR036291; IPR011534
Pasteurella multocida (strain Pm70),Q9CKI4,614689,614768,78,+,none
Pasteurella multocida (strain Pm70),Q9CKI3,614775,614892,116,+,DUF596; InterPro=IPR023138; IPR007670
Pasteurella multocida (strain Pm70),Q9CKI2,614960,615081,120,+,DUF596; InterPro=IPR023138; IPR007670
Pasteurella multocida (strain Pm70),Q9CKI1,615189,615311,120,+,DUF596; InterPro=IPR023138; IPR007670
Pasteurella multocida (strain Pm70),Q9CKI0,615334,615480,144,+,DUF596; InterPro=IPR023138; IPR007670
Pasteurella multocida (strain Pm70),P57958,615561,616229,667,-,Transketolase_N; Transket_pyr; Transketolase_C_1; InterPro=IPR009014; IPR005474; IPR005475; IPR055152; IPR033247; IPR029061; IPR005478
Pasteurella multocida (strain Pm70),Q9CKH9,616239,616555,315,-,TAL_FSA; InterPro=IPR013785; IPR004730; IPR001585
Pasteurella multocida (strain Pm70),Q9CKH8,616561,616911,348,-,TIM; PTS_EIIB; InterPro=IPR013785; IPR036878; IPR000652; IPR001996; IPR035990
Pasteurella multocida (strain Pm70),Q9CKH7,616915,617139,222,-,Cyclase; InterPro=IPR037175; IPR007325
Pasteurella multocida (strain Pm70),Q9CKH6,617143,617573,429,-,DctM; InterPro=IPR010656; IPR004681
Pasteurella multocida (strain Pm70),Q9CKH5,617573,617732,157,-,DctQ; InterPro=IPR007387
Pasteurella multocida (strain Pm70),Q9CKH4,617750,618076,324,-,DctP; InterPro=IPR038404; IPR018389; IPR004682
Pasteurella multocida (strain Pm70),Q9CKH3,618092,618244,150,-,LacAB_rpiB; InterPro=IPR036569; IPR003500; IPR051812; IPR004785
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE6,1567095,1567451,354,-,GDP_Man_Dehyd; InterPro=IPR016040; IPR036291; IPR005888
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE5,1567450,1567871,419,-,UDPG_MGDP_dh; UDPG_MGDP_dh_C; UDPG_MGDP_dh_N; InterPro=IPR032891; IPR014026; IPR014027; IPR001732; IPR017476; IPR028359; IPR008927; IPR036291; IPR036220
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE4,1567913,1568287,373,-,Epimerase_2; InterPro=IPR032892; IPR003331; IPR029767
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE3,1568310,1568659,347,-,Wzz; InterPro=IPR032895; IPR003856; IPR050445
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE2,1568666,1569032,364,-,Glycos_transf_4; InterPro=IPR012750; IPR000715
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE1,1569133,1569553,418,-,ATP-synt_ab; Rho_RNA_bind; Rho_N; InterPro=IPR012340; IPR027417; IPR004665; IPR000194; IPR011113; IPR011112; IPR011129; IPR003593; IPR036269; IPR041703
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZE0,1569718,1569826,107,-,Thioredoxin; InterPro=IPR013766; IPR005746; IPR036249
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD9,1569866,1570297,429,+,DEAD; Helicase_C; InterPro=IPR027417; IPR023554; IPR011545; IPR001650; IPR014001; IPR014014; IPR050079
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD8,1570299,1570798,497,+,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129; IPR022371
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD7,1570804,1571477,672,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD6,1571531,1571624,92,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD5,1571651,1572974,1321,-,Aldedh; Pro_dh; Pro_dh-DNA_bdg; PRODH; PutA_1st; InterPro=IPR013321; IPR024090; IPR016163; IPR016162; IPR015590; IPR002872; IPR024082; IPR041349; IPR048798; IPR025703; IPR050485; IPR010985; IPR029041; IPR016161; IPR024089; IPR005933
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD4,1573039,1573534,493,+,SSF; InterPro=IPR038377; IPR001734; IPR050277; IPR011851
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD3,1573548,1573844,294,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD2,1573878,1574086,207,+,F420_oxidored; InterPro=IPR028939; IPR051267; IPR036291
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD1,1574127,1574619,491,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZD0,1574675,1574972,295,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
