Genome,ID,Start,Stop,Size (nt),Strand,Function
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG8,1515498,1515694,195,-,none; InterPro=IPR023347
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG9,1515742,1515901,158,-,T6SS_HCP; InterPro=IPR036624; IPR008514; IPR052947
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH0,1516085,1516599,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH1,1516601,1517218,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH2,1517243,1517551,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH3,1517560,1517647,85,-,ACT_5; InterPro=IPR045865
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH4,1517666,1518215,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH5,1518431,1518939,507,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH6,1518958,1519071,111,-,DUF413; InterPro=IPR007335
Pelagibacter ubique (strain HTCC1062),Q4FM24,312864,313291,425,+,BPD_transp_1; InterPro=IPR035906; IPR000515; IPR043429; IPR010065
Pelagibacter ubique (strain HTCC1062),Q4FM23,313292,313537,243,+,ABC_tran; InterPro=IPR027417; IPR003439; IPR030679; IPR050086; IPR003593
Pelagibacter ubique (strain HTCC1062),Q4FM22,313595,313719,122,+,HTH_3; InterPro=IPR010982; IPR001387
Pelagibacter ubique (strain HTCC1062),Q4FM21,313744,314130,384,+,none; InterPro=IPR008929
Pelagibacter ubique (strain HTCC1062),Q4FM20,314246,315122,874,+,tRNA-synt_1; Anticodon_1; Val_tRNA-synt_C; InterPro=IPR037118; IPR014729; IPR009008; IPR002303; IPR002300; IPR013155; IPR019499; IPR010978; IPR009080; IPR033705
Pelagibacter ubique (strain HTCC1062),Q4FM19,315122,315695,571,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Pelagibacter ubique (strain HTCC1062),Q4FM18,315695,316095,399,+,NTP_transferase; MannoseP_isomer; InterPro=IPR014710; IPR029044; IPR005835; IPR001538; IPR051161; IPR011051; IPR049577
Pelagibacter ubique (strain HTCC1062),Q4FM17,316115,316188,72,-,DUF6552; InterPro=IPR046682
Pelagibacter ubique (strain HTCC1062),Q4FM16,316226,316347,119,+,FUR; InterPro=IPR036388; IPR002481; IPR036390
Pelagibacter ubique (strain HTCC1062),Q4FM15,316347,316479,131,+,none
Pelagibacter ubique (strain HTCC1062),Q4FM14,316484,316817,331,+,Ldh_2; InterPro=IPR043144; IPR043143; IPR003767; IPR036111
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS38,922288,922508,219,-,PS_Dcarbxylase; InterPro=IPR033175; IPR003817
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS39,922572,922911,337,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS40,922983,923149,164,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS41,923163,923326,162,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS42,923342,923909,565,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS43,923963,924517,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS44,924624,925197,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS45,925306,925476,168,+,PEP; CTERM; InterPro=IPR013424
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS46,925556,925643,85,-,HTH_28; InterPro=IPR055247; IPR010921
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS47,925689,925865,175,-,none; InterPro=IPR036515; IPR052715; IPR002686
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS48,925873,926047,172,-,NUDIX; InterPro=IPR000086; IPR020476; IPR050241; IPR015797
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA6,748495,748794,297,-,TonB_2; InterPro=IPR037682; IPR051045
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDA7,748797,748929,130,-,ExbD; InterPro=IPR003400; IPR014168
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDJ9,748939,749158,218,-,MotA_ExbB; InterPro=IPR002898; IPR050790; IPR014163
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK0,749167,749693,525,-,DUF92; InterPro=IPR002794
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK1,749717,749792,73,-,none
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK2,749844,750410,564,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK3,750413,750986,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK4,751066,752215,1147,+,Response_reg; HATPase_c; PAS_3; PAS_4; PAS_8; PAS_9; InterPro=IPR036890; IPR001789; IPR003594; IPR013655; IPR013656; IPR000014; IPR004358; IPR005467; IPR000700; IPR052162; IPR003661; IPR036097; IPR011006; IPR035965
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK5,752230,752271,39,+,none
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK6,752292,752450,157,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK7,752465,752795,329,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Persephonella marina (strain DSM 14350 / EX-H1),C0QUH7,166233,166582,347,+,BBP2; InterPro=IPR011486
Persephonella marina (strain DSM 14350 / EX-H1),C0QUH8,166621,166737,115,+,none
Persephonella marina (strain DSM 14350 / EX-H1),C0QUH9,166752,167226,473,-,GatB_Yqey; GatB_N; InterPro=IPR023168; IPR042114; IPR004413; IPR018027; IPR006075; IPR017959; IPR014746; IPR003789
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI0,167346,167765,417,+,AdoHcyase_NAD; AdoHcyase; InterPro=IPR042172; IPR000043; IPR015878; IPR036291
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI1,167774,167849,73,+,DUF465; InterPro=IPR038444; IPR007420
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI2,167854,168411,556,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI3,168418,168795,375,+,S-AdoMet_synt_N; S-AdoMet_synt_M; S-AdoMet_synt_C; InterPro=IPR022628; IPR022629; IPR022630; IPR002133; IPR022636
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI4,168793,168939,145,+,none
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI5,168938,169396,456,-,Pyr_redox_dim; Pyr_redox_2; InterPro=IPR016156; IPR036188; IPR004099; IPR023753; IPR001100; IPR050151; IPR006258
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI6,169400,170533,1131,-,none; InterPro=IPR013783; IPR053784
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI7,170538,171147,607,-,Secretin; InterPro=IPR038591; IPR004846; IPR001775; IPR051808
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E2,1083803,1084249,445,+,Redoxin; InterPro=IPR013740; IPR013766; IPR050553; IPR036249
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E3,1084259,1085353,1092,+,TonB_dep_Rec_b-barrel; Plug; CarbopepD_reg_2; InterPro=IPR037066; IPR036942; IPR000531; IPR012910; IPR039426; IPR008969; IPR023996
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E4,1085357,1085838,479,+,SusD; like_3; InterPro=IPR033985; IPR011990
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E5,1085887,1086080,191,-,FKBP_C; InterPro=IPR046357; IPR001179
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E6,1086199,1086323,123,+,none
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E7,1086460,1087061,599,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E8,1087094,1087660,564,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E9,1087664,1087848,183,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3F0,1087848,1088096,246,+,Acyl-ACP_TE; Acyl-ACP_TE_C; InterPro=IPR002864; IPR049427; IPR045023; IPR029069
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3F1,1088108,1088455,346,+,IlvC; IlvN; InterPro=IPR013328; IPR000506; IPR013116; IPR013023; IPR008927; IPR036291
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3F2,1088498,1088860,360,+,TonB_C; InterPro=IPR037682; IPR051045
Photobacterium profundum (strain SS9),Q6LLI2,1352538,1352739,199,+,DSBA; InterPro=IPR001853; IPR023205; IPR013766; IPR050824; IPR036249
Photobacterium profundum (strain SS9),Q6LLI1,1352752,1352915,161,+,2; thiour_desulf; InterPro=IPR007553
Photobacterium profundum (strain SS9),Q6LLI0,1352922,1353433,509,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Photobacterium profundum (strain SS9),Q6LLH9,1353562,1354111,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Photobacterium profundum (strain SS9),Q6LLH8,1354201,1354513,311,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Photobacterium profundum (strain SS9),Q6LLH7,1354526,1355158,631,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Photobacterium profundum (strain SS9),Q6LLH6,1355160,1355678,516,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Photobacterium profundum (strain SS9),Q6LLH5,1355694,1355816,120,-,HTH_3; InterPro=IPR010982; IPR001387
Photobacterium profundum (strain SS9),Q6LLH4,1355898,1356024,124,-,HTH_3; InterPro=IPR010982; IPR001387
Photobacterium profundum (strain SS9),Q6LLH3,1356126,1356737,609,-,SIS; GATase_6; InterPro=IPR029055; IPR005855; IPR001347; IPR017932; IPR046348; IPR047084; IPR035466; IPR035490
Photobacterium profundum (strain SS9),Q6LLH2,1356743,1357007,262,-,DeoRC; HTH_DeoR; InterPro=IPR036388; IPR014036; IPR001034; IPR050313; IPR037171; IPR036390
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYK0,1817880,1818152,270,+,MaoC_dehydratas; InterPro=IPR002539; IPR029069
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ9,1818171,1818419,246,+,adh_short_C2; InterPro=IPR002347; IPR050259; IPR036291
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ8,1818526,1818917,389,+,HlyD_3; Biotin_lipoyl_2; InterPro=IPR039562; IPR050739; IPR005694
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ7,1818920,1819425,504,+,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR004638
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ6,1819485,1820005,518,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ5,1820007,1820623,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ4,1820688,1820996,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ3,1821004,1821090,84,-,ACT_5; InterPro=IPR045865
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ2,1821089,1821638,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ1,1821979,1822486,506,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ0,1822502,1822615,111,-,DUF413; InterPro=IPR007335
Polaromonas naphthalenivorans (strain CJ2),A1VR93,1004906,1005241,333,-,TctC; InterPro=IPR042100; IPR005064
Polaromonas naphthalenivorans (strain CJ2),A1VR94,1005257,1005753,494,-,MCD; MCD_N; InterPro=IPR038351; IPR042303; IPR007956; IPR035372; IPR038917
Polaromonas naphthalenivorans (strain CJ2),A1VR95,1005787,1006059,270,-,LGT; InterPro=IPR001640
Polaromonas naphthalenivorans (strain CJ2),A1VR96,1006081,1007343,1260,-,Response_reg; HisKA; HATPase_c; PAS_4; GAF_2; PAS_8; PAS_9; InterPro=IPR029016; IPR036890; IPR001789; IPR003661; IPR003594; IPR013656; IPR003018; IPR000014; IPR004358; IPR005467; IPR000700; IPR036097; IPR011006; IPR035965
Polaromonas naphthalenivorans (strain CJ2),A1VR97,1007403,1007714,309,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Polaromonas naphthalenivorans (strain CJ2),A1VR98,1007749,1008314,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polaromonas naphthalenivorans (strain CJ2),A1VR99,1008350,1008439,87,-,none; InterPro=IPR031044
Polaromonas naphthalenivorans (strain CJ2),A1VRA0,1008474,1008580,105,+,Cytochrom_C; InterPro=IPR036909; IPR009056; IPR002324
Polaromonas naphthalenivorans (strain CJ2),A1VRA1,1008621,1009285,663,-,AMP-binding; AMP-binding_C; ACAS_N; InterPro=IPR045851; IPR042099; IPR011904; IPR000873; IPR025110; IPR032387
Polaromonas naphthalenivorans (strain CJ2),A1VRA2,1009338,1009539,199,+,UPF0114; InterPro=IPR020761; IPR005134
Polaromonas naphthalenivorans (strain CJ2),A1VRA3,1009563,1010027,462,-,Lyase_1; FumaraseC_C; InterPro=IPR024083; IPR005677; IPR022761; IPR018951; IPR000362; IPR008948
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW5,709153,709628,473,+,Lyase_1; FumaraseC_C; InterPro=IPR024083; IPR005677; IPR022761; IPR018951; IPR000362; IPR008948
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW4,709651,709852,199,-,UPF0114; InterPro=IPR020761; IPR005134
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW3,709909,710575,664,+,AMP-binding; AMP-binding_C; ACAS_N; InterPro=IPR045851; IPR042099; IPR011904; IPR000873; IPR025110; IPR032387
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW2,710631,710737,104,-,Cytochrom_C; InterPro=IPR036909; IPR009056; IPR002324
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW1,710784,710863,78,+,none; InterPro=IPR031044
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW0,710897,711461,563,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV9,711514,711838,322,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037412
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV8,711855,712082,225,-,NUDIX; InterPro=IPR000086; IPR020476; IPR045121; IPR015797
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV7,712085,712348,262,-,Lactamase_B; HAGH_C; InterPro=IPR036866; IPR017782; IPR001279; IPR032282; IPR035680
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV6,712443,712676,232,-,TPR_12; HEAT_2; InterPro=IPR011989; IPR011990; IPR047150; IPR016024
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV5,712689,713046,355,-,DAHP_synth_1; InterPro=IPR013785; IPR006218; IPR006219
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWM9,224365,224471,104,+,DUF2946; InterPro=IPR021333
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN0,224496,225229,731,+,TonB_dep_Rec_b-barrel; Plug; InterPro=IPR037066; IPR036942; IPR000531; IPR012910; IPR039426
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN1,225229,225646,416,+,none; InterPro=IPR036278
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN2,225645,225804,157,+,AhpC; TSA; InterPro=IPR000866; IPR013766; IPR050553; IPR036249
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN3,225815,225965,149,+,PCuAC; InterPro=IPR036182; IPR007410
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN4,225985,226550,563,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN5,226649,226836,186,+,Response_reg; GerE; InterPro=IPR036388; IPR001789; IPR000792; IPR016032; IPR011006
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN6,226863,227198,333,+,HTH_25; InterPro=IPR010982; IPR001387
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN7,227208,227321,111,-,P; II; InterPro=IPR015867; IPR002187; IPR011322
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN8,227345,227884,538,-,CN_hydrolase; NAD_synthase; InterPro=IPR014729; IPR036526; IPR014445; IPR003010; IPR022310; IPR003694
Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 /QLW-P1DMWA-1),A4SWN9,227897,228076,177,-,Pyrophosphatase; InterPro=IPR036649; IPR008162
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE4,335998,336316,317,+,Pyr_redox_2; InterPro=IPR036188; IPR023753; IPR050097; IPR005982
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE5,336718,336897,177,+,Pyrophosphatase; InterPro=IPR036649; IPR008162
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE6,336906,337446,538,+,CN_hydrolase; NAD_synthase; InterPro=IPR014729; IPR036526; IPR014445; IPR003010; IPR022310; IPR003694
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE7,337621,337828,205,-,none
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE8,337822,337941,117,-,none; InterPro=IPR010982; IPR001387
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVE9,338234,338798,562,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVF0,338825,338982,156,-,PCuAC; InterPro=IPR036182; IPR007410
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVF1,339030,339115,84,-,none
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVF2,339113,339310,195,-,none
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVF3,339347,339459,111,-,DUF2946; InterPro=IPR021333
Polynucleobacter necessarius subsp. necessarius (strain STIR1),B1XVF4,339460,339519,57,-,none; InterPro=IPR027396
Prochlorococcus marinus (strain AS9601),A2BQQ4,240154,240585,430,+,NTP_transferase; InterPro=IPR029044; IPR005835; IPR011831; IPR011004
Prochlorococcus marinus (strain AS9601),A2BQQ5,240618,241090,471,+,6PGD; NAD_binding_2; InterPro=IPR013328; IPR006114; IPR006115; IPR006113; IPR006183; IPR008927; IPR036291
Prochlorococcus marinus (strain AS9601),A2BQQ6,241086,241332,244,+,Glucosamine_iso; InterPro=IPR006148; IPR039104; IPR037171; IPR005900
Prochlorococcus marinus (strain AS9601),A2BQQ7,241342,241525,181,+,CIA30; InterPro=IPR013857; IPR039131; IPR008979
Prochlorococcus marinus (strain AS9601),A2BQQ8,241522,241650,127,+,none
Prochlorococcus marinus (strain AS9601),A2BQQ9,241657,242215,556,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Prochlorococcus marinus (strain AS9601),A2BQR0,242223,242320,95,-,none
Prochlorococcus marinus (strain AS9601),A2BQR1,242330,242535,204,-,UPRTase; InterPro=IPR029057
Prochlorococcus marinus (strain AS9601),A2BQR2,242557,242727,169,+,Pentapeptide; InterPro=IPR044213
Prochlorococcus marinus (strain AS9601),A2BQR3,242731,243085,353,+,cobW; CobW_C; InterPro=IPR036627; IPR027417; IPR003495; IPR011629; IPR051316
Prochlorococcus marinus (strain AS9601),A2BQR4,243101,243156,53,+,none; InterPro=IPR036410
