Genome,ID,Start,Stop,Size (nt),Strand,Function
Nocardia farcinica (strain IFM 10152),Q5YX60,849206,849495,287,+,Glycos_transf_2; InterPro=IPR029044; IPR001173
Nocardia farcinica (strain IFM 10152),Q5YX59,849515,849794,277,+,Nitroreductase; InterPro=IPR000415; IPR029479; IPR016446
Nocardia farcinica (strain IFM 10152),Q5Z0M4,433094,433292,196,+,CLP_protease; InterPro=IPR001907; IPR023562; IPR029045
Nocardia farcinica (strain IFM 10152),Q5Z0M3,433441,433564,122,-,HTH_3; InterPro=IPR010982; IPR001387; IPR050807
Nocardia farcinica (strain IFM 10152),Q5Z0M2,433601,434170,567,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Nocardia farcinica (strain IFM 10152),Q5Z0M1,434201,434681,479,+,6PGD; NAD_binding_2; InterPro=IPR013328; IPR006114; IPR006115; IPR006113; IPR006183; IPR008927; IPR036291
Nocardia farcinica (strain IFM 10152),Q5Z0M0,434716,435247,529,-,GMC_oxred_C; InterPro=IPR036188; IPR007867; IPR052542
Nocardioides sp. (strain ATCC BAA-499 / JS614),A1SM82,1206245,1206498,251,+,Asp_Glu_race; InterPro=IPR053714; IPR015942; IPR052186; IPR001920
Nocardioides sp. (strain ATCC BAA-499 / JS614),A1SM83,1206757,1206896,137,-,DUF1508; InterPro=IPR010879; IPR036913
Nocardioides sp. (strain ATCC BAA-499 / JS614),A1SM84,1207236,1207804,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Nocardioides sp. (strain ATCC BAA-499 / JS614),A1SM85,1207828,1208081,251,+,Hydrolase; InterPro=IPR023198; IPR023214; IPR051600; IPR036412; IPR006439; IPR010976
Nocardioides sp. (strain ATCC BAA-499 / JS614),A1SM86,1208081,1208939,857,+,Glyco_hydro_65m; Glyco_hydro_65C; Glyco_hydro_65N; InterPro=IPR012341; IPR037018; IPR005195; IPR005194; IPR005196; IPR017045; IPR008928; IPR011013
Nostoc punctiforme (strain ATCC 29133 / PCC 73102),B2J454,1589665,1590507,840,-,Peptidase_C14; Peripla_BP_6; InterPro=IPR011600; IPR028081; IPR051010; IPR029030; IPR028082
Nostoc punctiforme (strain ATCC 29133 / PCC 73102),B2J455,1590516,1590643,125,-,none
Nostoc punctiforme (strain ATCC 29133 / PCC 73102),B2J456,1590778,1591339,560,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Nostoc punctiforme (strain ATCC 29133 / PCC 73102),B2J457,1591398,1592277,877,-,Response_reg; HisKA; PAS; GAF; HATPase_c; InterPro=IPR029016; IPR036890; IPR001789; IPR003661; IPR013767; IPR003018; IPR003594; IPR004358; IPR016132; IPR005467; IPR000014; IPR000700; IPR036097; IPR011006; IPR035965
Nostoc punctiforme (strain ATCC 29133 / PCC 73102),B2J458,1592482,1593516,1032,-,none
Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576),Q8YTE8,1121576,1121782,205,+,TENA_THI; 4; InterPro=IPR016084; IPR004305; IPR050967
Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576),Q8YTE7,1121840,1122253,411,-,Glycos_transf_2; GtrA; InterPro=IPR029044; IPR001173; IPR007267; IPR039528
Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576),Q8YTE6,1122400,1122964,562,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576),Q8YTE5,1123091,1123502,410,-,HATPase_c; InterPro=IPR036890; IPR003594; IPR004358; IPR005467; IPR003661; IPR036097
Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576),Q7A2I5,1123607,1123797,188,+,HTH_23; HTH_33; InterPro=IPR025959; IPR009057
Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG56034 / CIP 105152 / NBRC 16084 / F199),Q2G7F1,626706,626992,284,+,GHMP_kinases_N; GHMP_kinases_C; InterPro=IPR014721; IPR036554; IPR004424; IPR006204; IPR013750; IPR020568
Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG56034 / CIP 105152 / NBRC 16084 / F199),Q2G7F0,626991,627232,239,+,FGase; InterPro=IPR007709; IPR011227
Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG56034 / CIP 105152 / NBRC 16084 / F199),Q2G7E9,627272,627888,614,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG56034 / CIP 105152 / NBRC 16084 / F199),Q2G7E8,627889,628006,116,+,none
Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG56034 / CIP 105152 / NBRC 16084 / F199),Q2G7E7,628001,628470,467,+,Carb_kinase; YjeF_N; InterPro=IPR029056; IPR036652; IPR000631; IPR004443; IPR030677
Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC3954 / HTE831),Q8EN65,895272,895447,173,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC3954 / HTE831),Q8EN64,895446,896019,572,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC3954 / HTE831),Q8EN63,896357,896918,560,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC3954 / HTE831),Q8EN62,896992,897377,384,+,Aminotran_5; InterPro=IPR015421; IPR015422; IPR000192; IPR024169; IPR015424
Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC3954 / HTE831),Q8EN61,897379,897907,527,+,2-Hacid_dh; ACT; 2-Hacid_dh_C; PGDH_inter; InterPro=IPR029009; IPR006139; IPR002912; IPR006140; IPR045626; IPR050857; IPR036291; IPR045865; IPR006236
Odoribacter sp. CAG:788,R5NV00,76143,76778,634,-,AMP; binding; InterPro=IPR042099; IPR000873
Odoribacter sp. CAG:788,R5P030,76800,76845,43,-,none
Odoribacter sp. CAG:788,R5NU09,77053,77648,593,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Odoribacter sp. CAG:788,R5PCP1,77652,78231,577,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Odoribacter sp. CAG:788,R5PFF7,78237,78410,171,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),Q317I1,35610,35846,234,+,ABC_tran; InterPro=IPR027417; IPR003439; IPR015854; IPR003593; IPR005286; IPR017911
Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),Q317I0,35844,36137,291,+,FtsX; InterPro=IPR003838; IPR004513
Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),Q317H9,36171,36727,554,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),Q317H6,36870,37179,308,+,PBP_like; HTH_17; InterPro=IPR024370; IPR041657; IPR010093
Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20),Q317H5,37207,37540,331,-,PseudoU_synth_2; S4; InterPro=IPR036986; IPR006145; IPR002942; IPR050188; IPR020103
Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM5825 / NCTC 11152),A6LDN8,815934,816118,183,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM5825 / NCTC 11152),A6LDN9,816124,816691,566,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM5825 / NCTC 11152),A6LDP0,816703,817314,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM5825 / NCTC 11152),A6LDP1,817726,817887,159,+,Sigma70_r2; Sigma70_r4_2; InterPro=IPR036388; IPR007627; IPR013249; IPR039425; IPR013324; IPR013325; IPR014284
Parabacteroides distasonis (strain ATCC 8503 / DSM 20701 / CIP 104284 / JCM5825 / NCTC 11152),A6LDP2,817911,818255,342,+,FecR; FecR_C; InterPro=IPR006860; IPR032508; IPR012373
Paracidovorax citrulli (strain AAC00-1),A1TMA5,555889,555991,100,-,Cytochrom_C; InterPro=IPR036909; IPR009056; IPR002324
Paracidovorax citrulli (strain AAC00-1),A1TMA6,556031,556112,79,+,none; InterPro=IPR031044
Paracidovorax citrulli (strain AAC00-1),A1TMA7,556157,556776,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Paracidovorax citrulli (strain AAC00-1),A1TMA8,556813,556973,158,-,Ferritin; InterPro=IPR012347; IPR008331; IPR002024; IPR009040; IPR009078
Paracidovorax citrulli (strain AAC00-1),A1TMA9,557003,557657,652,+,Fic; InterPro=IPR036597; IPR032675; IPR053674; IPR003812; IPR050216
Paracoccus denitrificans (strain Pd 1222),A1B671,31254,31713,457,+,GntP_permease; InterPro=IPR003474
Paracoccus denitrificans (strain Pd 1222),A1B672,31716,31884,166,+,AAA_33; InterPro=IPR027417; IPR006001
Paracoccus denitrificans (strain Pd 1222),A1B673,31937,32549,611,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Paracoccus denitrificans (strain Pd 1222),A1B674,32585,32801,214,-,none; InterPro=IPR043130
Paracoccus denitrificans (strain Pd 1222),A1B675,32800,33112,311,-,CTP_transf_1
Parafrankia sp. (strain EAN1pec),A8L8S5,2974970,2975369,398,+,none
Parafrankia sp. (strain EAN1pec),A8L8S6,2975399,2975660,260,-,none
Parafrankia sp. (strain EAN1pec),A8L8S7,2975992,2976609,616,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Parafrankia sp. (strain EAN1pec),A8L8S8,2976730,2977196,465,-,none
Parafrankia sp. (strain EAN1pec),A8L8S9,2977207,2977330,122,-,none
Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1),Q2W487,905560,905937,375,-,none; InterPro=IPR016084
Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1),Q2W486,905936,906218,281,-,Response_reg; Hemerythrin; InterPro=IPR035938; IPR001789; IPR012312; IPR050669; IPR011006; IPR012827
Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1),Q2W485,906223,906840,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1),Q2W484,906853,906960,105,-,none
Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1),Q2W483,906967,907193,224,-,Hydrolase; InterPro=IPR023198; IPR023214; IPR006439; IPR051540; IPR036412; IPR006328
Parasynechococcus marenigrum (strain WH8102),Q7U765,371446,371633,185,+,CIA30; InterPro=IPR013857; IPR039131; IPR008979
Parasynechococcus marenigrum (strain WH8102),Q7U764,371635,371756,120,+,none
Parasynechococcus marenigrum (strain WH8102),Q7U763,371757,372315,556,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parasynechococcus marenigrum (strain WH8102),Q7U762,372331,372423,91,-,none
Parasynechococcus marenigrum (strain WH8102),Q7U761,372432,372637,204,-,UPRTase; InterPro=IPR029057
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI2,1070161,1070282,119,-,DUF2852; InterPro=IPR021273
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI3,1070338,1070700,360,-,ADH_zinc_N; ADH_N; InterPro=IPR013149; IPR013154; IPR020843; IPR011032; IPR036291
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI4,1070773,1071350,575,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI5,1071409,1071688,277,+,Sel1; InterPro=IPR011990; IPR050767
Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966),A7HXI6,1071714,1071842,126,-,EthD; InterPro=IPR009799; IPR011008
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN4,408982,409549,566,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN5,409556,409896,339,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN6,409899,410452,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN7,410606,410759,151,+,none; InterPro=IPR001789; IPR011006
Parvularcula bermudensis (strain ATCC BAA-594 / HTCC2503 / KCTC 12087),E0THN8,410795,410999,203,+,DNA_pol_A_exo1; InterPro=IPR036397; IPR002562; IPR051086; IPR012337
Pasteurella multocida (strain Pm70),Q9CKJ3,611003,611214,210,+,none
Pasteurella multocida (strain Pm70),Q9CKJ2,611237,611751,512,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pasteurella multocida (strain Pm70),P57957,611787,612399,610,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pasteurella multocida (strain Pm70),Q9CKJ1,612486,612716,229,-,Asp_Glu_race; InterPro=IPR001920; IPR015942; IPR004380
Pasteurella multocida (strain Pm70),Q9CKJ0,612723,612799,75,-,ACT_5; InterPro=IPR045865
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC8,1575244,1575492,246,-,DUF2461; InterPro=IPR012808; IPR015996
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q3V7N0,1575523,1576040,515,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC7,1576040,1576656,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC6,1576681,1576990,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672),Q6CZC5,1576998,1577085,85,-,ACT_5; InterPro=IPR045865
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHG9,1515742,1515901,158,-,T6SS_HCP; InterPro=IPR036624; IPR008514; IPR052947
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH0,1516085,1516599,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH1,1516601,1517218,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH2,1517243,1517551,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Pectobacterium carotovorum subsp. carotovorum (strain PC1),C6DHH3,1517560,1517647,85,-,ACT_5; InterPro=IPR045865
Pelagibacter ubique (strain HTCC1062),Q4FM21,313744,314130,384,+,none; InterPro=IPR008929
Pelagibacter ubique (strain HTCC1062),Q4FM20,314246,315122,874,+,tRNA-synt_1; Anticodon_1; Val_tRNA-synt_C; InterPro=IPR037118; IPR014729; IPR009008; IPR002303; IPR002300; IPR013155; IPR019499; IPR010978; IPR009080; IPR033705
Pelagibacter ubique (strain HTCC1062),Q4FM19,315122,315695,571,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Pelagibacter ubique (strain HTCC1062),Q4FM18,315695,316095,399,+,NTP_transferase; MannoseP_isomer; InterPro=IPR014710; IPR029044; IPR005835; IPR001538; IPR051161; IPR011051; IPR049577
Pelagibacter ubique (strain HTCC1062),Q4FM17,316115,316188,72,-,DUF6552; InterPro=IPR046682
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS41,923163,923326,162,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS42,923342,923909,565,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS43,923963,924517,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS44,924624,925197,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061
Pelobacter propionicus (strain DSM 2379 / NBRC 103807 / OttBd1),A1AS45,925306,925476,168,+,PEP; CTERM; InterPro=IPR013424
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK0,749167,749693,525,-,DUF92; InterPro=IPR002794
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK1,749717,749792,73,-,none
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK2,749844,750410,564,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK3,750413,750986,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Pelodictyon phaeoclathratiforme (strain DSM 5477 / BU-1),B4SDK4,751066,752215,1147,+,Response_reg; HATPase_c; PAS_3; PAS_4; PAS_8; PAS_9; InterPro=IPR036890; IPR001789; IPR003594; IPR013655; IPR013656; IPR000014; IPR004358; IPR005467; IPR000700; IPR052162; IPR003661; IPR036097; IPR011006; IPR035965
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI0,167346,167765,417,+,AdoHcyase_NAD; AdoHcyase; InterPro=IPR042172; IPR000043; IPR015878; IPR036291
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI1,167774,167849,73,+,DUF465; InterPro=IPR038444; IPR007420
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI2,167854,168411,556,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI3,168418,168795,375,+,S-AdoMet_synt_N; S-AdoMet_synt_M; S-AdoMet_synt_C; InterPro=IPR022628; IPR022629; IPR022630; IPR002133; IPR022636
Persephonella marina (strain DSM 14350 / EX-H1),C0QUI4,168793,168939,145,+,none
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E5,1085887,1086080,191,-,FKBP_C; InterPro=IPR046357; IPR001179
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E6,1086199,1086323,123,+,none
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E7,1086460,1087061,599,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E8,1087094,1087660,564,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Phocaeicola vulgatus (strain ATCC 8482 / DSM 1447 / JCM 5826 / CCUG 4940 /NBRC 14291 / NCTC 11154),A6L3E9,1087664,1087848,183,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Photobacterium profundum (strain SS9),Q6LLH9,1353562,1354111,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Photobacterium profundum (strain SS9),Q6LLH8,1354201,1354513,311,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Photobacterium profundum (strain SS9),Q6LLH7,1354526,1355158,631,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Photobacterium profundum (strain SS9),Q6LLH6,1355160,1355678,516,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Photobacterium profundum (strain SS9),Q6LLH5,1355694,1355816,120,-,HTH_3; InterPro=IPR010982; IPR001387
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ7,1818920,1819425,504,+,MFS_1; InterPro=IPR036259; IPR011701; IPR020846; IPR004638
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ6,1819485,1820005,518,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ5,1820007,1820623,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ4,1820688,1820996,307,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 /TT01),Q7MYJ3,1821004,1821090,84,-,ACT_5; InterPro=IPR045865
Polaromonas naphthalenivorans (strain CJ2),A1VR96,1006081,1007343,1260,-,Response_reg; HisKA; HATPase_c; PAS_4; GAF_2; PAS_8; PAS_9; InterPro=IPR029016; IPR036890; IPR001789; IPR003661; IPR003594; IPR013656; IPR003018; IPR000014; IPR004358; IPR005467; IPR000700; IPR036097; IPR011006; IPR035965
Polaromonas naphthalenivorans (strain CJ2),A1VR97,1007403,1007714,309,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Polaromonas naphthalenivorans (strain CJ2),A1VR98,1007749,1008314,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polaromonas naphthalenivorans (strain CJ2),A1VR99,1008350,1008439,87,-,none; InterPro=IPR031044
Polaromonas naphthalenivorans (strain CJ2),A1VRA0,1008474,1008580,105,+,Cytochrom_C; InterPro=IPR036909; IPR009056; IPR002324
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW2,710631,710737,104,-,Cytochrom_C; InterPro=IPR036909; IPR009056; IPR002324
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW1,710784,710863,78,+,none; InterPro=IPR031044
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BW0,710897,711461,563,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Polaromonas sp. (strain JS666 / ATCC BAA-500),Q12BV9,711514,711838,322,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037412
